1 6 8 
2	-1,532726	0	0	
2	1,9626185	1	0	
1	1,564009	1	0	
0	2,1405775	1	0	
2	1,558883	1	1	
2	1,37458	1	0	
2	1,103662	1	1	
2	0,9721755	1	0	
1	1,426098	1	1	
1	1,272909	1	0	
1	-1,580924	0	1	
1	-1,2638405	0	0	
1	-1,120578	0	1	
1	-1,04795	0	0	
0	1,1201405	1	1	
0	0,951827	1	0	
0	-1,3506015	0	1	
0	-1,1957475	0	0	
0	-1,1070865	0	1	
0	-1,0139125	0	0	
0	-0,7820735	0	1	
0	-0,730114	0	0	
0	-0,6824015	0	1	
0	-0,6524995	0	0	
0	-0,4070825	0	1	
0	-0,370505	0	0	
2	0,7251305	1	1	
2	0,68837	1	0	
2	0,6439035	1	1	
2	0,6118485	1	0	
2	0,4076515	1	1	
2	0,1982295	1	0	
0	0,5180645	1	1	
0	0,4570675	1	0	
2	-0,1222265	1	1	
2	-0,3373055	1	0	
2	-0,3373055	0	1	
