6 7 8 
7 42 77 93 41 31 82 57 22 40 57 1 70 7 9 17 90 69 22 6 28 15 98 44 83 74 47 45 89 31 31 50 25 14 23 76 77 95 96 96 67 38 65 89 71 99 59 10 73 45 38 29 62 84 45 92 43 33 10 67 84 37 67 91 9 7 76 56 83 33 39 94 73 25 39 90 50 9 72 83 
-1,474888	2,157823	0,486415	1	
0,251854	0,316597	1,772336	1	
0,297787	2,354022	0,663756	1	
-1,620045	1,83959	0,413142	1	
-1,816903	-1,493263	-2,033424	0	
-2,498884	-0,808706	1,232637	1	
-2,032187	-0,693645	-1,085459	0	
0,850393	-1,711732	0,437588	0	
0,661239	-1,286104	-0,012873	0	
0,857598	1,32862	1,390931	1	
0,850393	-1,711732	0,437588	0	
0,763027	2,872818	0,760732	1	
0,130506	0,958757	0,073063	1	
-1,474888	2,157823	0,486415	1	
0,903737	-0,593122	-1,189065	1	
1,339017	-0,688509	-0,606734	0	
-0,18667	1,849206	0,108468	1	
0,707836	0,735401	-0,623485	1	
0,661239	-1,286104	-0,012873	0	
2,033275	-0,729688	-0,416498	0	
0,059948	-0,993422	-0,603105	0	
1,380046	0,538107	-0,810271	1	
0,734344	-0,864895	0,215657	0	
0,888844	-0,740824	-1,592061	0	
-1,802368	1,871403	-0,25123	1	
-1,808227	1,081122	2,323994	0	
-0,689068	0,657467	-0,487064	1	
-0,131997	-0,708534	0,712984	0	
-1,35948	-0,969838	0,756736	0	
-2,498884	-0,808706	1,232637	1	
-2,498884	-0,808706	1,232637	1	
1,513179	-0,88879	0,563626	1	
-0,176706	1,792768	-0,095713	1	
0,493766	1,631622	0,03818	1	
0,509942	-0,141287	0,882383	1	
1,114237	0,738673	0,737277	1	
0,297787	2,354022	0,663756	1	
-0,764016	2,255314	-1,199919	1	
-0,640137	-0,918785	-2,432857	0	
-0,640137	-0,918785	-2,432857	0	
-2,202762	0,143928	-0,943395	0	
0,593681	0,714424	-0,657994	1	
-0,033704	-0,786851	1,516523	0	
-1,35948	-0,969838	0,756736	0	
-0,597933	1,146405	-0,391978	1	
-0,473557	-1,829593	0,031917	0	
-0,671509	-0,382632	0,624051	0	
-0,440593	-0,940971	0,306694	0	
-1,828393	-1,413301	1,464674	0	
-0,131997	-0,708534	0,712984	0	
0,593681	0,714424	-0,657994	1	
-0,707944	1,163781	0,395703	1	
-2,006865	1,160977	1,601243	1	
-1,028719	-0,406791	-2,54877	0	
-0,131997	-0,708534	0,712984	0	
0,347	-0,816445	-0,720537	0	
-0,432725	-0,715746	0,167203	1	
-1,022945	0,395709	-0,209576	1	
-0,440593	-0,940971	0,306694	0	
-2,202762	0,143928	-0,943395	0	
-1,028719	-0,406791	-2,54877	0	
1,355759	0,867409	0,371433	1	
-2,202762	0,143928	-0,943395	0	
-1,45767	-1,247425	-0,119747	0	
0,903737	-0,593122	-1,189065	1	
-1,474888	2,157823	0,486415	1	
1,114237	0,738673	0,737277	1	
1,259417	-0,385597	0,840482	1	
-1,802368	1,871403	-0,25123	1	
-1,022945	0,395709	-0,209576	1	
0,818331	1,81647	1,052514	1	
-0,661632	1,445628	-0,63642	1	
-1,828393	-1,413301	1,464674	0	
-0,176706	1,792768	-0,095713	1	
0,818331	1,81647	1,052514	1	
-0,18667	1,849206	0,108468	1	
1,513179	-0,88879	0,563626	1	
0,903737	-0,593122	-1,189065	1	
0,387081	0,038284	-1,846203	0	
-1,802368	1,871403	-0,25123	1	
