2 6 7 
90 13 81 93 23 39 86 37 57 58 85 66 80 54 63 70 17 68 19 3 74 76 18 7 6 96 80 6 99 48 0 17 79 62 21 80 51 27 70 48 66 90 90 45 17 36 21 91 24 17 22 60 63 25 99 14 94 74 87 26 59 80 38 8 58 67 87 17 33 82 18 90 98 70 36 84 86 72 90 69 
-1,232438	-0,18667	1,849206	1	
-0,566535	-0,418637	0,772738	1	
-0,843488	-0,659747	2,046469	1	
-1,629701	-1,620045	1,83959	1	
0,563181	0,509942	-0,141287	1	
-0,433312	0,818331	1,81647	1	
1,564607	-0,339027	-0,855392	0	
0,105192	1,355759	0,867409	1	
0,414298	0,850393	-1,711732	0	
0,397105	-0,413383	-0,17614	0	
-0,82618	-1,649599	2,292133	1	
-0,290884	-0,586993	0,115083	1	
-0,592102	-0,136713	0,450034	1	
0,018287	-0,842659	0,730055	1	
1,042263	-1,072955	0,090276	0	
-0,625255	0,130506	0,958757	1	
-0,004723	1,339017	-0,688509	0	
0,725542	-0,62854	-0,007188	0	
-0,326521	0,189551	0,988049	1	
1,295849	0,123931	-1,770823	0	
0,514816	-1,808227	1,081122	0	
0,009777	1,114237	0,738673	1	
-0,764029	-0,89221	0,386809	1	
-0,740581	-1,474888	2,157823	1	
-0,079669	2,033275	-0,729688	0	
-0,298174	-0,640137	-0,918785	0	
-0,592102	-0,136713	0,450034	1	
-0,079669	2,033275	-0,729688	0	
1,434102	-0,473557	-1,829593	0	
-1,909769	1,194282	2,736271	1	
-0,952059	-0,644662	0,615305	1	
-0,004723	1,339017	-0,688509	0	
0,658707	-1,838569	-1,104276	0	
-1,211303	-2,006865	1,160977	1	
0,39419	-0,881533	0,104042	1	
-0,592102	-0,136713	0,450034	1	
-0,197875	-0,096627	1,253479	1	
0,234123	-1,587859	-0,723346	0	
-0,625255	0,130506	0,958757	1	
-1,909769	1,194282	2,736271	1	
-0,290884	-0,586993	0,115083	1	
-1,232438	-0,18667	1,849206	1	
-1,232438	-0,18667	1,849206	1	
-0,129423	-0,131997	-0,708534	0	
-0,004723	1,339017	-0,688509	0	
0,352769	2,5329	0,686191	0	
0,39419	-0,881533	0,104042	1	
0,253904	-1,45767	-1,247425	0	
-0,182234	-1,751588	-0,112762	1	
-0,004723	1,339017	-0,688509	0	
1,189156	0,661239	-1,286104	0	
-0,018247	0,213864	-0,465698	0	
1,042263	-1,072955	0,090276	0	
-0,747379	-0,176706	1,792768	1	
1,434102	-0,473557	-1,829593	0	
-0,318866	0,493766	1,631622	1	
-0,249722	-0,661632	1,445628	1	
0,514816	-1,808227	1,081122	0	
0,130455	-0,763691	-1,12156	0	
-1,618473	-0,393094	0,870541	1	
-0,115976	-0,671509	-0,382632	0	
-0,592102	-0,136713	0,450034	1	
-0,894329	0,593681	0,714424	1	
-0,747531	1,206801	1,592219	1	
0,397105	-0,413383	-0,17614	0	
0,337742	-2,202762	0,143928	0	
0,130455	-0,763691	-1,12156	0	
-0,004723	1,339017	-0,688509	0	
-0,196577	-1,022945	0,395709	1	
0,858211	-2,032187	-0,693645	0	
-0,764029	-0,89221	0,386809	1	
-1,232438	-0,18667	1,849206	1	
0,977738	0,734344	-0,864895	0	
-0,625255	0,130506	0,958757	1	
0,352769	2,5329	0,686191	0	
-0,12054	-1,028719	-0,406791	0	
1,564607	-0,339027	-0,855392	0	
0,922276	0,387081	0,038284	0	
-1,232438	-0,18667	1,849206	1	
-0,477138	0,707836	0,735401	1	
