2 5 7 
66 58 13 43 99 62 76 41 33 23 41 91 24 76 83 40 98 88 41 55 47 80 54 38 19 55 46 89 67 47 72 80 39 71 45 99 22 24 16 59 51 54 19 49 43 31 1 78 20 57 92 84 90 1 36 85 3 75 23 43 16 86 74 85 51 61 51 52 30 83 17 74 71 82 4 93 61 5 95 87 
-0,290884	-0,537848	0,115083	1	
0,397105	0,70841	-0,17614	0	
-0,566535	-0,302651	0,772738	1	
-0,059125	-1,112917	-0,715746	1	
1,434102	0,93785	-1,829593	0	
-1,211303	-1,314049	1,160977	1	
0,009777	1,026293	0,738673	1	
0,306115	-1,297086	-1,493263	0	
-0,196577	0,068217	0,395709	1	
0,563181	1,152024	-0,141287	1	
0,306115	-1,297086	-1,493263	0	
0,253904	-1,087876	-1,247425	0	
-0,182234	-0,587954	-0,112762	1	
0,009777	1,026293	0,738673	1	
-1,678578	-1,464451	1,871403	1	
-0,580532	0,41872	1,32862	1	
0,977738	1,158733	-0,864895	0	
0,529235	-1,005051	-1,670296	0	
0,306115	-1,297086	-1,493263	0	
-0,234264	0,434885	0,731988	1	
-0,286493	0,209072	0,657467	1	
-0,592102	-0,801821	0,450034	1	
0,018287	1,034898	0,730055	1	
-0,894329	-1,16401	0,714424	1	
-0,326521	0,562418	0,988049	1	
-0,234264	0,434885	0,731988	1	
-0,961422	-0,527914	1,300813	1	
-0,033365	-1,396452	-0,969838	0	
0,337742	1,001343	0,143928	0	
-0,286493	0,209072	0,657467	1	
0,922276	2,252716	0,038284	0	
-0,592102	-0,801821	0,450034	1	
-0,433312	1,432415	1,81647	1	
-1,405909	-1,798203	1,146405	1	
-0,129423	-1,27087	-0,708534	0	
1,434102	0,93785	-1,829593	0	
1,189156	1,091305	-1,286104	0	
-0,182234	-0,587954	-0,112762	1	
0,12713	-1,185121	-1,096251	0	
-0,115976	-0,796276	-0,382632	0	
-0,197875	1,229792	1,253479	1	
0,018287	1,034898	0,730055	1	
-0,326521	0,562418	0,988049	1	
-1,24836	-0,822091	1,588424	1	
-0,059125	-1,112917	-0,715746	1	
0,266478	-0,462182	-0,808706	1	
-2,53656	-2,152057	2,872818	1	
-0,911283	0,956059	2,305631	1	
0,72741	-0,574824	-1,701715	0	
0,414298	-1,335575	-1,711732	0	
0,060223	-0,964856	-0,816445	0	
-0,12054	-0,839969	-0,406791	0	
-1,232438	-0,43001	1,849206	1	
-2,53656	-2,152057	2,872818	1	
0,352769	1,773479	0,686191	0	
-0,82618	1,140804	2,292133	1	
1,295849	0,687749	-1,770823	0	
0,257839	-1,188081	-1,328142	0	
0,563181	1,152024	-0,141287	1	
-0,059125	-1,112917	-0,715746	1	
0,12713	-1,185121	-1,096251	0	
1,564607	2,57202	-0,855392	0	
0,514816	2,69639	1,081122	0	
-0,82618	1,140804	2,292133	1	
-0,197875	1,229792	1,253479	1	
-0,294623	-0,247069	0,335811	1	
-0,197875	1,229792	1,253479	1	
-0,965606	-1,017016	0,947946	1	
1,40348	-0,030963	-2,489301	0	
-1,678578	-1,464451	1,871403	1	
-0,004723	-0,946121	-0,688509	0	
0,514816	2,69639	1,081122	0	
-1,405909	-1,798203	1,146405	1	
0,858211	1,106038	-0,693645	0	
0,183277	1,626431	0,875759	0	
-1,629701	-1,391016	1,83959	1	
-0,294623	-0,247069	0,335811	1	
0,173375	-1,030679	-1,063778	0	
-1,505271	-0,529635	2,255314	1	
0,130455	-1,211551	-1,12156	0	
