1 6 8 
98 90 46 81 52 95 44 74 97 81 45 33 54 24 50 48 68 70 5 75 53 83 48 38 0 57 17 17 9 76 18 31 87 8 51 5 0 92 23 52 86 23 95 71 62 48 96 38 76 57 23 25 71 14 59 14 41 8 80 95 78 26 65 20 63 13 46 45 73 44 47 76 46 53 89 30 87 77 75 51 
0,105238	0,734344	0,215657	0	
0,227973	-0,18667	0,108468	1	
-1,333358	-1,168201	-0,650601	1	
-1,166692	-0,659747	0,322667	1	
1,37395	0,758574	-0,706566	1	
-0,198008	-0,764016	-1,199919	1	
-0,505395	0,888844	-1,592061	0	
-0,90861	-1,808227	2,323994	0	
-0,54359	1,614839	-0,706771	0	
-1,166692	-0,659747	0,322667	1	
-0,256768	-0,131997	0,712984	0	
1,176752	-1,022945	-0,209576	1	
-0,650911	-0,842659	-0,678625	1	
0,366836	-1,751588	1,145356	1	
0,619053	1,513179	0,563626	1	
-0,211869	1,194282	-0,597149	1	
1,063529	-0,62854	-0,360446	0	
0,537783	0,130506	0,073063	1	
-0,396158	-0,369758	-0,006304	0	
-0,749513	0,313216	-0,386877	0	
-0,418007	-0,453364	0,807376	1	
-0,622484	-1,802368	-0,25123	1	
-0,211869	1,194282	-0,597149	1	
0,136413	0,593681	-0,657994	1	
-0,008805	-0,644662	-0,39593	1	
-1,047481	0,850393	0,437588	0	
-0,353455	1,339017	-0,606734	0	
-0,353455	1,339017	-0,606734	0	
0,793454	0,903737	-1,189065	1	
0,840125	1,114237	0,737277	1	
-0,814634	-0,89221	-1,473391	1	
-0,854051	-2,498884	1,232637	1	
-0,654088	-0,763691	0,544244	0	
-0,317748	1,206801	-0,577696	1	
-0,344852	-0,096627	0,599646	1	
-0,396158	-0,369758	-0,006304	0	
-0,008805	-0,644662	-0,39593	1	
-1,224803	0,347	-0,720537	0	
-0,710715	0,509942	0,882383	1	
1,37395	0,758574	-0,706566	1	
0,498346	-0,339027	-0,54067	0	
-0,710715	0,509942	0,882383	1	
-0,198008	-0,764016	-1,199919	1	
0,415789	-0,597933	-0,391978	1	
-1,298613	-2,006865	1,601243	1	
-0,211869	1,194282	-0,597149	1	
-0,628983	-0,640137	-2,432857	0	
0,136413	0,593681	-0,657994	1	
0,840125	1,114237	0,737277	1	
-1,047481	0,850393	0,437588	0	
-0,710715	0,509942	0,882383	1	
-1,712145	-0,176706	-0,095713	1	
0,415789	-0,597933	-0,391978	1	
-0,133638	0,493766	0,03818	1	
0,404726	-0,671509	0,624051	0	
-0,133638	0,493766	0,03818	1	
-1,283785	-1,816903	-2,033424	0	
-0,317748	1,206801	-0,577696	1	
0,103083	-0,136713	0,180802	1	
-0,198008	-0,764016	-1,199919	1	
-0,980344	-0,278291	0,490025	1	
-1,4764	-0,393094	0,271552	1	
1,090571	-0,033704	1,516523	0	
-0,540244	1,057367	1,061968	0	
-0,500287	-1,072955	0,420502	0	
-1,921715	-0,418637	-0,70632	1	
-1,333358	-1,168201	-0,650601	1	
-0,256768	-0,131997	0,712984	0	
2,907205	-1,828393	1,464674	0	
-0,505395	0,888844	-1,592061	0	
-0,201861	-0,689068	-0,487064	1	
0,840125	1,114237	0,737277	1	
-1,333358	-1,168201	-0,650601	1	
-0,418007	-0,453364	0,807376	1	
0,664748	-1,35948	0,756736	0	
0,037207	-0,718092	-0,282633	0	
-0,654088	-0,763691	0,544244	0	
0,819053	0,297787	0,663756	1	
-0,749513	0,313216	-0,386877	0	
-0,344852	-0,096627	0,599646	1	
